Response ID;Date submitted;Last page;Start language;Seed;In which field are you active?;How many years of experience do you have in your field?;How old are you?;What was your favorite option?;Do you have any other comments or hints?;vis_type;complicated_easy;untraceable_traceable;undemonstrative_expressive;confusing_clear;biasing_neutral;doubtful_trustworthy;insignificant_meaningful;conventional_inventive;usual_leadingedge;boring_exciting;obscure_comprehensible;notinteresting_interesting;obstructive_supportive;inefficient_efficient;inappropriate_sound;Expertise
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;2;;;;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;6;;;;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;7;;;;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;5;;;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;6;;;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;5;;;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;6;;;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;5;;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;3;;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;6;;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;7;;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;;3;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;;2;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;;3;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;;3;;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;;;4;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;;;5;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;;;5;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;;;6;;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;;;;5;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;;;;6;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;;;;5;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;;;;6;;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;;;;;4;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;;;;;6;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;;;;;3;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;;;;;3;;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;;;;;;5;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;;;;;;6;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;;;;;;4;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;;;;;;2;;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;;;;;;;4;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;;;;;;;6;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;;;;;;;3;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;;;;;;;2;;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;;;;;;;;5;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;;;;;;;;6;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;;;;;;;;5;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;;;;;;;;6;;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;;;;;;;;;4;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;;;;;;;;;6;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;;;;;;;;;3;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;;;;;;;;;4;;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;;;;;;;;;;3;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;;;;;;;;;;2;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;;;;;;;;;;6;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;;;;;;;;;;7;;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;;;;;;;;;;;4;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;;;;;;;;;;;6;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;;;;;;;;;;;6;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;;;;;;;;;;;7;;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Mask;;;;;;;;;;;;;;;5;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Heatmap;;;;;;;;;;;;;;;5;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Segmentation Contour;;;;;;;;;;;;;;;5;Pathology
34;1980-01-01 00:00:00;5;en;1182867416;2;16;4;4;"Frankly I am really not sure why I preferred the rectangle; may be what I am used to. Things that have to be removed or altered for better visualization seems like an extra step, but potentially provide more important information. ";Bounding Box;;;;;;;;;;;;;;;6;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Mask;3;;;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Heatmap;2;;;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Contour;7;;;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Bounding Box;4;;;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Mask;;4;;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Heatmap;;4;;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Contour;;6;;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Bounding Box;;4;;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Mask;;;4;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Heatmap;;;3;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Contour;;;6;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Bounding Box;;;4;;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Mask;;;;3;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Heatmap;;;;3;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Contour;;;;7;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Bounding Box;;;;4;;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Mask;;;;;4;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Heatmap;;;;;4;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Contour;;;;;4;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Bounding Box;;;;;4;;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Mask;;;;;;4;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Heatmap;;;;;;4;;;;;;;;;;Pathology
35;1980-01-01 00:00:00;5;en;1902178666;2;22;5;3;;Segmentation Contour;;;;;;6;;;;;;;;;;Pathology
